A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
21,185.32321334139448,1.0,0.4361768831035559,170.4942953149919,10.0,0.9168746389947082,194.39410433431982,1.0,0.2101780299271546,161.920992971169,1.0,0.7035436023022249,225.01097482463513,1.0,0.6431666406664324,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,policy 0,dikesnet
96,118.98752347609383,1.0,0.8755993858506967,175.06563134719752,1.5,0.5734829378062202,252.56291034847823,1.0,0.5975025508640451,282.8659140594539,1.5,0.7390924205233104,167.93089646617824,1.0,0.7016208547474154,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,policy 0,dikesnet
120,103.22344188164956,1.0,0.8709411601158269,197.58567442213285,10.0,0.616573818697325,255.42889271115286,1.0,0.20900699550310234,340.3956581811955,1.5,0.6412628076764757,223.53216849641242,1.0,0.6040396728975276,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,policy 0,dikesnet
75,277.5504706873907,10.0,0.8306665732062514,246.32498004346098,1.5,0.7551600264454553,331.6531997557248,1.5,0.09179979707446868,112.02305043976605,10.0,0.5887227800994901,163.83674434708848,10.0,0.5369566053072582,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,policy 0,dikesnet
107,153.1956606658194,10.0,0.21064900749224705,173.53189208419826,1.0,0.7201522119038296,115.96867205493119,1.0,0.5856586145300519,126.58295565660437,1.0,0.41526838033823305,264.0660671814843,10.0,0.2549253606294283,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,policy 0,dikesnet
104,311.15872684692766,10.0,0.5791170745932619,323.1293048798169,10.0,0.2083839046885532,215.2628784437826,1.0,0.008419266171418562,181.33861784651413,10.0,0.2312968802996708,206.39045115913308,1.0,0.2755147436864653,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,policy 0,dikesnet
109,220.43055447647993,10.0,0.6836689160827037,244.5629730560418,1.0,0.4281451537599505,266.7245670751066,1.5,0.915658779239537,112.49286689705855,1.0,0.9318200744484819,110.9705162868375,1.0,0.7748960321755242,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,policy 0,dikesnet
26,30.792884634062595,1.0,0.3841220967837306,108.43510387530286,1.0,0.6839515453204321,149.00082987653866,1.0,0.8241710923182552,92.61673667296088,10.0,0.1580569793450565,160.86267072230208,1.5,0.9162968057163764,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,policy 0,dikesnet
42,319.67772082864326,10.0,0.920085971103393,168.66175247774015,1.5,0.7055167496315535,330.58278959213425,1.0,0.48970361942577373,300.31489520130316,10.0,0.8417861748665646,49.070214369814295,1.5,0.24890277044496925,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,policy 0,dikesnet
104,150.51870347495475,1.0,0.6808197561950482,291.0063142913588,1.5,0.9167928907361345,194.88159872222337,1.0,0.0060553962355212555,215.31937902054423,1.0,0.30324043976360143,317.3861982984633,10.0,0.9487939677420408,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,policy 0,dikesnet
126,169.293490290789,1.5,0.6484435518567779,257.04990356130634,1.0,0.1267723231160227,50.36527815104725,10.0,0.6029556063219151,54.58869665112301,1.0,0.6765161398897177,89.44869562175958,10.0,0.379513136679862,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,policy 0,dikesnet
0,299.7299410203726,1.0,0.22766997094536984,266.70064477343243,1.5,0.6909111325273258,261.04002337066623,1.0,0.23830735982697207,109.08249320765808,1.0,0.7467492934289867,305.3081793702318,1.0,0.3872452751477717,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,policy 0,dikesnet
54,191.70434693905077,1.0,0.5263560411166402,231.57392403190258,1.0,0.8278811911549337,34.79465612344558,10.0,0.8787367634382225,232.07199594037394,10.0,0.2821031294526994,188.28251000742415,1.0,0.33369542284204085,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,policy 0,dikesnet
91,134.76844670594588,1.5,0.6613522040005492,342.05816509742385,1.0,0.25616791175895287,124.34161632041956,1.0,0.09081143533681604,288.0629655167548,10.0,0.17565331098983547,169.00113400746187,1.0,0.9998527620235645,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,policy 0,dikesnet
104,68.11193545141494,1.5,0.7798251478493814,295.57113430745625,10.0,0.38359309365739774,344.16715222184837,1.5,0.1320609971834195,45.52229614104834,1.5,0.2256400863233614,155.9997843880036,10.0,0.6650354970512454,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,policy 0,dikesnet
76,218.04896631606118,1.0,0.2875347371651269,155.77245617902435,1.0,0.565511674475324,118.14334812484219,1.5,0.42046416289413024,150.80990237333648,1.0,0.25661018886131937,55.21712739496889,1.5,0.5150990796162018,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,policy 0,dikesnet
87,35.799495266503854,1.5,0.041393870056387054,74.60576290655203,1.5,0.02798319680111901,300.69615233123744,1.0,0.6535659237508649,335.1956978312864,10.0,0.055975017386447584,296.5033576392669,1.0,0.0895923755433993,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,policy 0,dikesnet
115,308.66879396288186,1.0,0.6265191081992095,256.5502095132577,1.0,0.6704850113274291,69.08534472335013,10.0,0.6144786713941611,215.24889143163534,1.0,0.1492456306963592,332.9700624336146,1.0,0.860817249381842,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,policy 0,dikesnet
17,154.56267583043046,1.0,0.7794233740301261,305.9674983928415,1.5,0.16926122473276506,241.10973290288166,1.0,0.12744680762120242,125.03808109678828,1.0,0.1402131771575083,191.54567096560083,1.0,0.5117786653697897,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,policy 0,dikesnet
67,97.01472133839974,1.0,0.520286164883914,53.275884112396064,10.0,0.833795475064824,267.0552736442087,1.0,0.0026318850166031616,105.70129126105687,1.0,0.804099042274321,349.1915504856149,1.0,0.6353083256130956,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,policy 0,dikesnet
111,184.66220473955366,1.5,0.977427792246677,250.43666684705866,1.0,0.14188068124698688,207.8518981239526,1.5,0.09767499561652603,45.3236660340326,1.5,0.9883608205388308,33.342448802340414,1.0,0.7327182235333166,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,policy 0,dikesnet
86,100.74919377912269,1.5,0.6463594302692465,308.2210421213873,1.5,0.9626269151155762,33.13085800019984,10.0,0.17885637253048553,279.1290608008814,1.0,0.2541232830353724,309.43043713725757,10.0,0.8046166387554988,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,policy 0,dikesnet
25,151.92622389119873,10.0,0.4208157145844254,163.53242076606233,10.0,0.27745058927320865,139.0151092493831,1.5,0.8831638194840702,175.41746800977265,10.0,0.5273514756529976,37.30660318949492,1.0,0.9899006784761384,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,policy 0,dikesnet
1,94.33844928901433,1.0,0.5334447331930646,140.2673812109566,1.0,0.3274548034563352,113.59598230855845,1.0,0.8491819455495261,47.99328037071329,1.5,0.5688658735263112,189.41140420829595,1.5,0.19052727907671105,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,policy 0,dikesnet
91,229.4686409446835,10.0,0.4837091151525059,252.4317217314711,1.0,0.41674676030367497,60.52164872483201,10.0,0.19637118129051115,303.3567904068251,1.0,0.31708721669283985,290.99987775294943,1.0,0.8820823176087448,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,policy 0,dikesnet
90,237.44883769503676,1.0,0.6095388593029648,275.75356398944217,1.5,0.8451439754322889,133.51210149842854,1.5,0.26736158971946156,249.88339962266855,1.0,0.23770013552873642,140.94736018966927,1.5,0.24530786756962203,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,policy 0,dikesnet
43,345.48263243167685,1.5,0.7222450390110491,241.88796590636804,10.0,0.9314058428964481,187.99932215488965,10.0,0.4989315630680094,178.7096081393027,1.0,0.9892838962659305,280.1864787788548,1.5,0.4555499696645162,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,policy 0,dikesnet
8,238.7215709912201,1.5,0.1190227206850939,332.61503749632203,10.0,0.988613071443171,163.67454443556136,10.0,0.6044448198768275,65.13356043263697,1.0,0.363813167737106,116.45870754362547,10.0,0.8944082637096218,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,policy 0,dikesnet
112,158.12625646736208,10.0,0.16206108080131196,317.4645032817305,1.0,0.8359812964041156,339.2332236726586,1.0,0.20582667688213171,338.31882169753135,10.0,0.44528834787613275,114.7599169546436,10.0,0.8869499741581184,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,policy 0,dikesnet
106,213.55566290956958,1.0,0.9084197184133537,267.35563265467584,10.0,0.6978025906851976,135.74969018527162,1.0,0.35043637442020226,82.93512154048415,1.0,0.6731818531556416,301.69808324054907,1.0,0.0154761607012171,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,policy 0,dikesnet
129,153.20910161967203,10.0,0.5745081200483283,163.95368719544433,1.5,0.8479691559903816,239.7504790800606,1.0,0.20253736667741679,171.13057976568794,10.0,0.22521060522696182,252.87536020622784,10.0,0.04291923055973409,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,policy 0,dikesnet
29,261.65049090964834,10.0,0.7029430550482728,101.05099885559876,10.0,0.953269993913903,331.8743167825025,1.0,0.9120429391175833,53.95231085224751,1.5,0.8502401278802509,331.3113962254381,1.5,0.9953316515133858,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,policy 0,dikesnet
4,341.6261799283643,1.0,0.007516458866565546,51.276301702513024,10.0,0.9905333195329875,152.1787400915928,10.0,0.08692446753325964,296.00733645566584,1.5,0.06502798605577863,198.96246700442305,1.5,0.5345423880609143,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,policy 0,dikesnet
90,193.86711763659895,1.0,0.024960005237081587,322.3939810123298,1.5,0.40675400434424086,100.66111259182536,10.0,0.013638608103574288,90.38710078398708,1.0,0.03218313238569227,321.60931554916067,1.0,0.600935571878704,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,policy 0,dikesnet
1,231.9377176925967,10.0,0.9812358395767217,212.33911935481058,1.0,0.46477756674228643,146.13776102700018,1.5,0.7562125539406727,150.43684430372264,1.0,0.4289981224461922,245.54660775766666,1.5,0.19084977902909395,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,policy 0,dikesnet
7,51.52174784172699,10.0,0.453840632501737,30.039198208070783,10.0,0.6671459390946463,324.15455467727134,1.5,0.7480354487122752,133.58134713321152,1.5,0.6334101380399569,73.1662616985839,1.5,0.42750879673599085,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,policy 0,dikesnet
125,232.11424778654103,1.0,0.2933283199056478,284.46956380095526,10.0,0.9378613411649227,116.25632106845119,10.0,0.3945432248264188,131.62613050543916,10.0,0.3126078193904305,302.09593820102435,1.0,0.2916351520640568,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,policy 0,dikesnet
98,95.92788368936085,1.5,0.012647232838378436,96.55486038317376,1.5,0.021437633699631944,339.9547720946985,10.0,0.6962271918674969,247.82744067562942,1.5,0.029308442924679136,131.42545628810447,1.0,0.8074441866737841,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,policy 0,dikesnet
29,134.66069157827226,10.0,0.6062525194097704,76.0099539903091,1.0,0.09411908487246055,73.28312176601874,1.0,0.10533680026200969,133.67825827303335,10.0,0.5163054947299878,195.65819068728845,1.0,0.8891380266848186,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,policy 0,dikesnet
47,127.30918400386872,1.5,0.6767012570204274,306.5505818023674,1.0,0.4736905941218618,333.80085716707833,10.0,0.03521467838709156,212.1807496024172,10.0,0.7925199793316362,310.6883963185493,1.0,0.1868571896077692,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,policy 0,dikesnet
93,236.88324154746851,1.0,0.6848149400433498,153.31938419913183,1.0,0.782778257565507,223.87554441012014,1.0,0.20920694816349175,169.52062345027318,1.0,0.7500910692587092,158.4429144196331,10.0,0.15974828030178048,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,policy 0,dikesnet
15,184.00525058612894,1.5,0.179970195118489,183.88674546457315,10.0,0.3802330991897424,329.53598341813654,10.0,0.5029966501802545,111.917493689376,1.5,0.3330493534873864,264.65399601694895,10.0,0.3762717944196038,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,policy 0,dikesnet
68,312.93427094894065,10.0,0.8554650418772926,154.57888908079448,1.5,0.40502683353506985,85.5631298055852,10.0,0.7650441938498626,135.5804377826035,1.5,0.3403717957027724,202.9254417086074,1.0,0.6186193582545692,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,policy 0,dikesnet
124,307.64481623604763,1.5,0.9142064114206425,230.66471203847397,10.0,0.422806285706529,111.70242016297969,10.0,0.7227867276451814,295.65943970941316,1.0,0.9841970141483837,267.3975950360437,1.0,0.5604845037273368,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,policy 0,dikesnet
78,278.5511060447117,1.5,0.10666001489578117,71.2266472761591,1.5,0.14268998063825367,330.41904585153964,1.0,0.4654003652114567,172.39044093924204,10.0,0.5463622133821547,121.1498940130341,10.0,0.4559642261495225,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,policy 0,dikesnet
64,251.7647201467471,1.5,0.5215496606013909,322.5522811195706,1.0,0.9009741138301346,307.0369625174415,1.5,0.3638193950589714,169.38577092924643,10.0,0.7897068969956522,212.34966978327944,1.0,0.856492231119263,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,policy 0,dikesnet
45,131.86424828482797,1.0,0.9593565559841797,174.57339244793442,1.5,0.9244979665421872,100.42146340187603,1.0,0.4612804451598575,338.6623590558416,10.0,0.6005025861533558,79.90758745815255,1.0,0.02592819733735825,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,policy 0,dikesnet
23,170.96343028732656,10.0,0.863030298366109,304.5788873349832,10.0,0.7307701055606272,95.70336941601244,1.0,0.38425232443954194,93.17399922813476,10.0,0.46640217003617507,279.74310360235495,1.0,0.33944850472053645,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,policy 0,dikesnet
110,201.11383862198096,1.0,0.25780594542308977,115.26640200516306,1.5,0.06817991103388801,304.5780099797141,10.0,0.4455664294506803,279.364117632208,1.0,0.04743958105490238,213.9299291871416,1.0,0.7140200488174073,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,policy 0,dikesnet
98,326.2946719848457,1.5,0.39022315284007747,344.721773053575,10.0,0.4252627681916119,242.2753057951385,10.0,0.8015896944470784,81.30413500316527,1.5,0.8503774870791335,257.27748146528677,10.0,0.002045075044715555,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,policy 0,dikesnet
93,94.78495943147453,1.0,0.2391860784977873,333.88807611713935,10.0,0.6898536105495741,56.849268031459516,1.5,0.7677052046301022,141.17708755773884,1.5,0.4098639072558991,61.29631575699689,1.0,0.9539197029851194,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,policy 0,dikesnet
110,196.03544248707175,1.5,0.25326035018182946,43.24516604702474,1.5,0.19562298353905022,237.18737222239835,1.0,0.9992979490958879,35.836619666153986,1.0,0.619281346395836,92.04967795813596,1.0,0.7432205880542803,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,policy 0,dikesnet
32,243.3344481030802,1.0,0.4901674647518144,89.39967361095684,1.0,0.6819436458769161,316.1412000153684,1.0,0.8149636008915343,55.17482442689758,1.0,0.5107127442355698,340.84018536064957,1.0,0.26407630715717345,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,policy 0,dikesnet
64,85.36954682444416,10.0,0.4835618752706723,213.2728743707723,10.0,0.45332077395458176,113.02336134805722,10.0,0.3484010977824873,38.22187748989053,1.5,0.4148884988124045,248.79488578390965,1.5,0.9001389332685193,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,policy 0,dikesnet
53,132.68999476694518,10.0,0.45696060959908025,116.00246080170622,10.0,0.2859921452963344,145.8609974455184,10.0,0.7508464217000098,338.8385956125044,1.5,0.8274085008742806,138.68934906978546,1.5,0.7831370281563965,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,policy 0,dikesnet
120,96.48852160554715,10.0,0.5162846827458545,93.73597864517171,1.0,0.9575158374241352,99.77777743331228,10.0,0.7880989500747143,252.45354995813562,10.0,0.8626993163114342,231.60456145177815,10.0,0.47637202103736803,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,policy 0,dikesnet
60,216.0358702610481,1.5,0.14756764579814782,226.7371276406194,1.5,0.13756583456907356,139.8012759162099,10.0,0.6297768740667282,322.86418111701556,1.0,0.29404599467690423,189.6995991702513,1.0,0.9035952289417585,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,policy 0,dikesnet
41,158.65465750842841,1.5,0.5379789054418159,313.21990026057404,1.5,0.7389959424891438,232.51602303140112,10.0,0.9055965650264192,229.85133203196725,1.5,0.1310562141297072,112.88901294004057,10.0,0.23870057514904502,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,policy 0,dikesnet
0,223.66407194250564,1.5,0.42933702118346556,347.74450747379416,10.0,0.8605890740563321,315.76560933973144,1.0,0.4390487503229789,154.24568598148429,1.0,0.6642578586943332,170.74569463672907,1.0,0.9611093592132222,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,policy 0,dikesnet
61,287.57182623473426,1.5,0.5894342327810033,74.28801646877257,1.5,0.18177450746157373,211.459537025366,10.0,0.25508441999247156,194.77126065024393,1.0,0.28097082946741553,42.28814701229258,10.0,0.7259638325753645,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,policy 0,dikesnet
84,86.54475320386439,10.0,0.284738941359523,36.67514293302256,1.0,0.47623891476434166,111.66146194776593,1.5,0.36786838835467495,315.99076371346115,1.0,0.04569408971611549,200.21433840780276,1.0,0.18144141981695888,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,policy 0,dikesnet
50,293.1978500836713,1.0,0.8599218355104934,36.47490081633684,10.0,0.10292266513541905,59.81270816884128,1.0,0.7815081981280576,84.6915252782535,1.0,0.9099873095544835,111.12376278075504,1.0,0.2859851945155063,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,policy 0,dikesnet
42,74.45130333461213,1.0,0.10258467705448274,267.52266332172223,1.0,0.543784262947839,111.49186921461947,10.0,0.33697501071308683,45.77285268072965,10.0,0.23733092033329564,284.4537583652661,1.0,0.8334761360011281,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,policy 0,dikesnet
37,273.72924699800876,10.0,0.6012050854388202,246.08602775385282,1.0,0.36407858641095386,309.27420638897405,1.5,0.11987770658831523,51.69049276529044,1.0,0.28833749009584664,311.06641102493893,10.0,0.558661273101136,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,policy 0,dikesnet
87,149.0101955663681,1.0,0.9143486940236311,310.1348829250713,10.0,0.07334365232379804,329.93350278413646,1.0,0.5963416913136456,37.144806376053594,1.0,0.9757981487231098,165.5027200655923,1.0,0.7972574649302466,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,policy 0,dikesnet
91,183.05313469724297,1.0,0.6792761040694498,57.960284944534536,1.5,0.2537863098555988,100.7168281594139,10.0,0.67042899923037,259.8100856350551,1.5,0.4686145059137367,70.28216389358889,1.5,0.021175097602424,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,policy 0,dikesnet
115,121.22354749918611,10.0,0.8614301494871699,161.803318329934,10.0,0.15228315034169237,146.7833918552006,10.0,0.12998966158223207,137.91493938269878,1.0,0.7720111571778974,72.57023648992623,1.5,0.5947077851790971,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,policy 0,dikesnet
9,133.77893524382813,10.0,0.533515238965713,111.79281102333846,10.0,0.19613334078779424,143.90808534186817,10.0,0.2415420192184216,329.2475689341337,10.0,0.998835383649694,329.68664988855636,1.5,0.8366450759320624,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,policy 0,dikesnet
72,132.63742873170406,10.0,0.5231010025481169,34.039881496771415,10.0,0.386545474093019,133.99363302724805,10.0,0.8374698845546595,339.5018481366445,1.5,0.9687582279856791,229.45312091534805,1.0,0.6354786709050196,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,policy 0,dikesnet
